r,azim,z,Vmag,Vr,Vz,div,vort
0.83413,6.1299,0.10071,18.822,-17.129,-7.802,-0.4033,0.221
0.86671,6.1299,0.10071,15.981,-13.6,8.3924,0.0040855,0.0069118
0.89633,6.1299,0.10071,8.269,-5.3741,6.2846,-0.0099873,0.027825
0.92891,6.1299,0.10071,5.0042,-2.8875,4.0871,0.010392,0.008286
0.95853,6.1299,0.10071,3.5689,-2.314,2.7171,0.02479,0.0056463
0.99111,6.1299,0.10071,3.1019,-1.8595,2.4828,-0.022035,0.0090896
1.0207,6.1299,0.10071,2.9579,-2.0977,2.0855,-0.018798,-0.009191
0.7423,6.1299,0.11552,9.1961,-2.8198,-8.7531,0.043501,-0.078864
0.77192,6.1299,0.11552,10.927,-3.861,-10.223,-0.0051275,0.0033423
0.80451,6.1299,0.11552,13.504,-7.9134,-10.942,0.011401,-0.024842
0.83413,6.1299,0.11552,16.651,-14.866,-7.5013,-0.053962,0.019582
0.86671,6.1299,0.11552,13.182,-12.586,3.9187,0.007911,0.0069037
0.89633,6.1299,0.11552,8.0043,-6.6752,4.417,0.022771,0.00083639
0.92891,6.1299,0.11552,4.6446,-3.1762,3.3888,0.018885,-0.0091024
0.95853,6.1299,0.11552,3.8324,-2.6967,2.723,0.021019,0.0080716
0.99111,6.1299,0.11552,3.2452,-2.1537,2.4275,0.00062921,0.0035796
1.0207,6.1299,0.11552,3.0792,-2.2523,2.0997,0.015938,-0.0090301
0.7423,6.1299,0.12737,8.7642,-3.4914,-8.0388,0.051592,-0.090184
0.77192,6.1299,0.12737,9.9481,-4.2761,-8.9822,0.047753,-0.045046
0.80451,6.1299,0.12737,11.307,-7.034,-8.853,-0.003942,0.0079649
0.83413,6.1299,0.12737,13.983,-12.896,-5.4074,-0.01985,-0.01023
0.86671,6.1299,0.12737,11.509,-11.342,1.9568,0.04581,0.016257
0.89633,6.1299,0.12737,7.3658,-6.7823,2.8732,0.014275,-0.02408
0.92891,6.1299,0.12737,4.7293,-3.8259,2.78,-0.0051531,0.019773
0.95853,6.1299,0.12737,3.8494,-2.9168,2.512,-0.0072713,0.00090413
0.99111,6.1299,0.12737,3.3841,-2.4594,2.3245,0.019331,0.01324
1.0207,6.1299,0.12737,3.2197,-2.3106,2.2422,0.0064616,0.0026954
0.7423,6.1299,0.13922,8.185,-3.8253,-7.2361,-0.055181,-0.073467
0.77192,6.1299,0.13922,9.0157,-4.6011,-7.7532,0.040712,0.013334
0.80451,6.1299,0.13922,10.285,-7.3544,-7.1904,-0.22782,-0.019469
0.83413,6.1299,0.13922,11.346,-10.422,-4.4828,-0.046203,-0.0081959
0.86671,6.1299,0.13922,9.8129,-9.7537,1.0756,-0.0017193,0.048793
0.89633,6.1299,0.13922,7.3524,-6.9103,2.5112,0.011662,0.015092
0.92891,6.1299,0.13922,5.0527,-4.3522,2.5667,0.002773,0.011071
0.95853,6.1299,0.13922,3.9251,-3.2188,2.2462,-0.0043486,0.0093577
0.99111,6.1299,0.13922,3.3031,-2.4871,2.1737,0.002482,0.0081008
1.0207,6.1299,0.13922,3.4201,-2.5132,2.3197,0.00081765,0.00057477
0.7423,6.1299,0.15403,6.3186,-3.8896,-4.9796,0.2246,-0.067041
0.77192,6.1299,0.15403,8.1928,-4.6573,-6.7403,0.13375,-0.00019317
0.80451,6.1299,0.15403,9.2603,-6.9571,-6.1116,0.097858,0.041215
0.83413,6.1299,0.15403,8.5566,-7.6419,-3.8491,0.12492,-0.097835
0.86671,6.1299,0.15403,7.6988,-7.6765,-0.58561,-0.074522,-0.053535
0.89633,6.1299,0.15403,7.1677,-6.9439,1.7772,0.0060401,0.012802
0.92891,6.1299,0.15403,5.2824,-4.9112,1.9452,0.0097662,0.014567
0.95853,6.1299,0.15403,3.7355,-3.2422,1.8552,0.012083,0.0071009
0.99111,6.1299,0.15403,3.3538,-2.5354,2.1953,0.025629,0.0093899
1.0207,6.1299,0.15403,3.8087,-2.7395,2.646,0.020659,0.010526
0.7423,6.1299,0.16587,4.5798,-4.015,-2.2032,0.021951,-8.66E-05
0.77192,6.1299,0.16587,5.3299,-4.3281,-3.1106,0.20046,-0.021199
0.80451,6.1299,0.16587,7.3081,-6.2969,-3.7091,0.13669,-0.059621
0.83413,6.1299,0.16587,4.567,-2.854,-3.5655,-0.047695,-0.041817
0.86671,6.1299,0.16587,5.4115,-5.2437,-1.3372,-0.022186,0.0034153
0.89633,6.1299,0.16587,6.5859,-6.5273,-0.87651,-0.18683,0.030404
0.92891,6.1299,0.16587,5.6185,-5.4827,1.2279,-0.079864,0.047263
0.95853,6.1299,0.16587,3.8596,-3.6821,1.1573,-0.032273,0.012279
0.99111,6.1299,0.16587,3.2298,-2.429,2.1288,-0.01459,0.010206
1.0207,6.1299,0.16587,4.1829,-2.8654,3.0473,0.0079151,0.010505
0.7423,6.1299,0.17772,5.4699,-5.1262,-1.9086,-0.038562,0.051478
0.77192,6.1299,0.17772,5.263,-4.7653,-2.234,0.056023,0.028255
0.80451,6.1299,0.17772,6.0721,-5.8816,-1.5087,0.0058124,0.0016435
0.83413,6.1299,0.17772,8.1299,-4.4016,-6.8353,0.25596,0.094032
0.86671,6.1299,0.17772,7.424,-4.1798,-6.1356,-0.29368,-0.0091129
0.89633,6.1299,0.17772,5.7835,-5.6511,-1.2305,-0.13582,-0.055489
0.92891,6.1299,0.17772,5.7292,-5.6967,-0.60947,0.032189,-0.023921
0.95853,6.1299,0.17772,4.5806,-4.5795,-0.099594,-0.19385,0.080119
0.99111,6.1299,0.17772,2.6335,-2.1695,1.4929,-0.0932,0.042059
1.0207,6.1299,0.17772,4.3453,-2.7473,3.3666,0.0086705,-0.0028868
0.7423,6.1299,0.19253,7.3914,-7.0798,-2.1236,-0.14408,0.0044501
0.77192,6.1299,0.19253,7.1565,-6.8038,-2.2188,-0.016049,-0.0088492
0.80451,6.1299,0.19253,7.1615,-7.024,-1.3962,-0.079167,0.042762
0.83413,6.1299,0.19253,7.9716,-7.9582,0.4606,0.036509,0.03212
0.86671,6.1299,0.19253,7.5787,-7.512,1.0029,0.27853,0.030677
0.89633,6.1299,0.19253,6.9055,-6.8624,-0.77076,0.43319,0.048363
0.92891,6.1299,0.19253,5.688,-5.0938,-2.5312,0.50434,0.03848
0.95853,6.1299,0.19253,7.7808,-7.6593,1.3692,0.22892,0.028596
0.99111,6.1299,0.19253,5.4731,-5.0698,-2.0621,-0.068226,0.0015371
1.0207,6.1299,0.19253,5.1308,-3.4849,3.7657,0.015557,0.02038
0.7423,6.1299,0.20438,6.4879,-6.041,-2.3663,-0.11208,0.0048514
0.77192,6.1299,0.20438,6.6722,-6.2246,-2.4026,-0.050741,-0.017329
0.80451,6.1299,0.20438,7.2455,-6.8443,-2.3775,-0.082099,0.0094892
0.83413,6.1299,0.20438,7.6163,-7.6004,-0.49205,-0.082729,0.0066591
0.86671,6.1299,0.20438,7.1813,-7.1009,1.072,-0.055994,0.039701
0.89633,6.1299,0.20438,7.7612,-7.2738,2.707,-0.024596,-0.010085
0.92891,6.1299,0.20438,7.8573,-6.7829,3.9661,0.044598,-0.0072337
0.95853,6.1299,0.20438,7.7018,-6.4817,4.16,-0.041382,-0.02655
0.99111,6.1299,0.20438,5.0536,-4.6836,-1.898,0.35297,0.011533
1.0207,6.1299,0.20438,5.5733,-4.3788,3.4478,-0.044981,0.014515
